full_title,abbrev,page_key,source_url
"10TH SYMPOSIUM ON SPACE NUCLEAR POWER AND PROPULSION, PTS 1-3",AIP CONF PROC,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
10TH TOPICAL WORKSHOP ON PROTON-ANTIPROTON COLLIDER PHYSICS,AIP CONF PROC,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
10TH TRIPLE HELIX CONFERENCE 2012,PROCD SOC BEHV,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"10TH WORKING CONFERENCE ON REVERSE ENGINEERING, PROCEEDINGS",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
10TH WORLD CONGRESS OF CERVICAL PATHOLOGY AND COLPOSCOPY,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
10TH WORLD CONGRESS ON HUMAN REPRODUCTION,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"10th Baltic Region Seminar on Engineering Education, Seminar Proceedings",MONAS ENGN EDUC SER,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"10th ESAFORM Conference on Material Forming, Pts A and B",AIP CONF PROC,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"10th European Conference on Software Maintenance and Reengineering, Proceedings",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"10th IEEE International Enterprise Distributed Object Computing Conference, Proceedings",IEEE EDOC CONF,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"10th IEEE International Multitopic Conference 2006, Proceedings",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"10th IEEE International Symposium on Object and Component-Oriented Real-Time Distributed Computing, Proceedings",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"10th IEEE Symposium on Computers and Communications, Proceedings",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"10th IEEE Workshop on Signal Propagation on Interconnects, Proceedings",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"10th International Database Engineering and Applications Symposium, Proceedings",INT DATABASE ENG APP,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"10th UICEE Annual Conference on Engineering Education, Conference Proceedings",MONAS ENGN EDUC SER,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11. WORKSHOP FUZZY CONTROL DES GMA-FA 5.22, PROCEEDINGS",FZKA TECH UMW WIS B,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11E COLLOQUE DES CENT GARDES,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH ACUUS INTERNATIONAL CONFERENCE - UNDERGROUND SPACE: EXPANDING THE FRONTIERS,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH ADVANCES IN RELIABILITY TECHNOLOGY SYMPOSIUM,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH ANGLO-FRENCH PHYSICAL ACOUSTICS CONFERENCE AFPAC 2012,J PHYS CONF SER,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH ANNUAL CONFERENCE OF THE INTERNATIONAL SPEECH COMMUNICATION ASSOCIATION 2010 INTERSPEECH 2010,  VOLS 1-2",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH ANNUAL CONFERENCE OF THE INTERNATIONAL SPEECH COMMUNICATION ASSOCIATION 2010 INTERSPEECH 2010,  VOLS 1-4",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH ANNUAL CONFERENCE OF THE INTERNATIONAL SPEECH COMMUNICATION ASSOCIATION 2010 INTERSPEECH 2010, VOLS 3 AND 4",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH ANNUAL IEEE SYMPOSIUM ON LOGIC IN COMPUTER SCIENCE, PROCEEDINGS",IEEE S LOG,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH ANNUAL INTERMOUNTAIN LEISURE SYMPOSIUM,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH ANNUAL INTERNATIONAL BRIDGE CONFERENCE, PROCEEDINGS 1994",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH ANNUAL SYMPOSIUM ON PHOTOMASK TECHNOLOGY,P SOC PHOTO-OPT INS,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH APCPST ASIA PACIFIC CONFERENCE ON PLASMA SCIENCE AND TECHNOLOGY AND 25TH SPSM SYMPOSIUM ON PLASMA SCIENCE FOR MATERIALS,J PHYS CONF SER,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH APPLIED ISOTOPE GEOCHEMISTERY CONFERENCE AIG-11,PROCED EARTH PLAN SC,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH APPLIED ISOTOPE GEOCHEMISTRY CONFERENCE AIG-11,PROCED EARTH PLAN SC,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH ASEAN CONGRESS OF CARDIOLOGY AND THE 5TH ASIAN-PACIFIC CONGRESS OF CARDIAC REHABILITATION,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH ASIA-PACIFIC SOFTWARE ENGINEERING CONFERENCE, PROCEEDINGS",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH BIENNIAL MEETING OF THE INTERNATIONAL SOCIETY FOR THE UPPER URINARY TRACT - ISDU,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH CENTRAL HARDWOOD FOREST CONFERENCE, PROCEEDINGS",US FOR SERV T R NC,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH CONFERENCE ON ARTIFICIAL INTELLIGENCE FOR APPLICATIONS, PROCEEDINGS",PR CONF ART INT APPL,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH CONFERENCE ON ATMOSPHERIC AND OCEANIC FLUID DYNAMICS,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH CONFERENCE ON ATMOSPHERIC RADIATION,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH CONFERENCE ON BRITISH AND AMERICAN STUDIES: EMBRACING MULTITUDES OF MEANING,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH CONFERENCE ON PROBABILITY AND STATISTICS IN ATMOSPHERIC SCIENCES,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH CONFERENCE ON SOFTWARE ENGINEERING EDUCATION, PROCEEDINGS",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH CONFERENCE ON THE INTERSECTIONS OF PARTICLE AND NUCLEAR PHYSICS CIPANP 2012,AIP CONF PROC,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH ECO-ENERGY AND MATERIALS SCIENCE AND ENGINEERING 11TH EMSES,ENRGY PROCED,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH ETHYLENE PRODUCERS CONFERENCE, PROCEEDINGS",PROC ETHYL PRODUC C,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH EUROMICRO CONFERENCE ON DIGITAL SYSTEM DESIGN - ARCHITECTURES, METHODS AND TOOLS : DSD 2008, PROCEEDINGS",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH EUROPEAN BIOLOGICAL INORGANIC CHEMISTRY CONFERENCE EUROBIC 11,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH EUROPEAN CONFERENCE ON APPLIED SUPERCONDUCTIVITY EUCAS2013, PTS 1-4",J PHYS CONF SER,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH EUROPEAN CONFERENCE ON TURBOMACHINERY: FLUID DYNAMICS AND THERMODYNAMICS,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH EUROPEAN CONGRESS OF NEUROSURGERY,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH EUROPEAN WORKSHOP ON WHITE DWARFS,ASTR SOC P,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH EUROPHYSICAL CONFERENCE ON DEFECTS IN INSULATING MATERIALS EURODIM 2010,IOP CONF SER-MAT SCI,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH HEIDELBERG MEETING OF INDUSTRIAL TRUCK OPERATORS,VDI BERICHT,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH IAEA TECHNICAL MEETING ON H-MODE PHYSICS AND TRANSPORT BARRIERS,J PHYS CONF SER,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH IAPR INTERNATIONAL CONFERENCE ON PATTERN RECOGNITION, PROCEEDINGS, VOL I",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH IAPR INTERNATIONAL CONFERENCE ON PATTERN RECOGNITION, PROCEEDINGS, VOL II",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH IAPR INTERNATIONAL CONFERENCE ON PATTERN RECOGNITION, PROCEEDINGS, VOL III",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH IAPR INTERNATIONAL CONFERENCE ON PATTERN RECOGNITION, PROCEEDINGS, VOL IV",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH ICVM : 11TH INTERNATIONAL CONFERENCE ON VACUUM METALLURGY,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH IEEE COMPUTER SECURITY FOUNDATIONS WORKSHOP - PROCEEDINGS,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH IEEE HIGH ASSURANCE SYSTEMS ENGINEERING SYMPOSIUM, PROCEEDINGS",IEEE HI ASS SYS ENGR,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH IEEE INTERNATIONAL CONFERENCE AND WORKSHOP ON THE ENGINEERING OF COMPUTER-BASED SYSTEMS, PROCEEDINGS",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH IEEE INTERNATIONAL CONFERENCE ON ADVANCED THERMAL PROCESSING OF SEMICONDUCTORS,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH IEEE INTERNATIONAL CONFERENCE ON CONTROL AND AUTOMATION ICCA,IEEE INT CONF CON AU,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH IEEE INTERNATIONAL CONFERENCE ON NETWORK PROTOCOLS, PROCEEDINGS",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH IEEE INTERNATIONAL ENTERPRISE DISTRIBUTED OBJECT COMPUTING CONFERENCE, PROCEEDINGS",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH IEEE INTERNATIONAL PULSED POWER CONFERENCE - DIGEST OF TECHNICAL PAPERS, VOLS. 1 & 2",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH IEEE INTERNATIONAL REQUIREMENTS ENGINEERING CONFERENCE, PROCEEDINGS",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH IEEE INTERNATIONAL SYMPOSIUM ON HIGH PERFORMANCE DISTRIBUTED COMPUTING, PROCEEDINGS",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH IEEE INTERNATIONAL WORKING CONFERENCE ON SOURCE CODE ANALYSIS AND MANIPULATION SCAM 2011,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH IEEE INTERNATIONAL WORKSHOP ON FUTURE TRENDS OF DISTRIBUTED COMPUTING SYSTEMS, PROCEEDINGS",INT WKSHP FUT TR DIS,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH IEEE INTERNATIONAL WORKSHOP ON RAPID SYSTEM PROTOTYPING, PROCEEDINGS",P IEEE RAP SYST PROT,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH IEEE MEDITERRANEAN ELECTROTECHNICAL CONFERENCE, PROCEEDINGS",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH IEEE MEDITERRANEAN ELECTROTECHNICAL CONFERENCE, PROCEEDINGS",IEEE MEDITERR ELECT,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH IEEE SYMPOSIUM ON COMPUTER-BASED MEDICAL SYSTEMS, PROCEEDINGS",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH IFAC/IEEE INTERNATIONAL CONFERENCE ON PROGRAMMABLE DEVICES AND EMBEDDED SYSTEMS PDES 2012,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH IIR CONFERENCE ON PHASE CHANGE MATERIALS AND SLURRIES FOR REFRIGERATION AND AIR CONDITIONING,REFR SCI T,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH IIR GUSTAV LORENTZEN CONFERENCE ON NATURAL REFRIGERANTS 2014,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL CONFERENCE AND EXHIBITS ON NDE IN THE NUCLEAR AND PRESSURE VESSEL INDUSTRIES,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH INTERNATIONAL CONFERENCE MICROWAVE & TELECOMMUNICATION TECHNOLOGY, CONFERENCE PROCEEDINGS",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH INTERNATIONAL CONFERENCE OF NUMERICAL ANALYSIS AND APPLIED MATHEMATICS 2013, PTS 1 AND 2 ICNAAM 2013",AIP CONF PROC,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH INTERNATIONAL CONFERENCE ON ADVANCED COMMUNICATION TECHNOLOGY,  VOLS I-III, PROCEEDINGS,",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL CONFERENCE ON COMPUTER-AIDED PRODUCTION ENGINEERING,IMECHE CONF TRANS,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL CONFERENCE ON CONCENTRATOR PHOTOVOLTAIC SYSTEMS CPV-11,AIP CONF PROC,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH INTERNATIONAL CONFERENCE ON CONTROL, AUTOMATION, ROBOTICS AND VISION ICARCV 2010",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL CONFERENCE ON DAMAGE ASSESSMENT OF STRUCTURES DAMAS 2015,J PHYS CONF SER,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL CONFERENCE ON DISTRIBUTED COMPUTING SYSTEMS,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL CONFERENCE ON DOCUMENT ANALYSIS AND RECOGNITION ICDAR 2011,PROC INT CONF DOC,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL CONFERENCE ON GROUND CONTROL IN MINING - PROCEEDINGS,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH INTERNATIONAL CONFERENCE ON II-VI COMPOUNDS II-VI 2003, PROCEEDINGS",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH INTERNATIONAL CONFERENCE ON IMAGE ANALYSIS AND PROCESSING, PROCEEDINGS",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL CONFERENCE ON NUCLEUS-NUCLEUS COLLISIONS NN2012,J PHYS CONF SER,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL CONFERENCE ON NUMERICAL METHODS IN INDUSTRIAL FORMING PROCESSES NUMIFORM 2013,AIP CONF PROC,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL CONFERENCE ON OPTICS OF EXCITONS IN CONFINED SYSTEMS OECS11,J PHYS CONF SER,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH INTERNATIONAL CONFERENCE ON PHONON SCATTERING IN CONDENSED MATTER, PROCEEDINGS",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL CONFERENCE ON PIPELINE PROTECTION,BHR GR CONF SER PUBL,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL CONFERENCE ON SYNCHROTRON RADIATION INSTRUMENTATION SRI 2012,J PHYS CONF SER,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH INTERNATIONAL CONFERENCE ON TECHNOLOGY OF PLASTICITY, ICTP 2014",PROCEDIA ENGINEER,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL CONFERENCE ON THE MECHANICAL BEHAVIOR OF MATERIALS ICM11,PROCEDIA ENGINEER,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL CONFERENCE ON TURBOCHARGERS AND TURBOCHARGING,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL CONFERENCE ON VACUUM METALLURGY : 11TH ICVM,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL CONFERENCE ON VIBRATION MEASUREMENTS BY LASER AND NONCONTACT TECHNIQUES - AIVELA 2014: ADVANCES AND APPLICATIONS,AIP CONF PROC,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL CONFERENCE ON X-RAY MICROSCOPY XRM2012,J PHYS CONF SER,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH INTERNATIONAL CONGRESS OF NEUROLOGICAL SURGERY, VOLS 1 AND 2",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH INTERNATIONAL CONGRESS ON CATALYSIS - 40TH ANNIVERSARY, PTS A AND B",STUD SURF SCI CATAL,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL CONGRESS ON CLEFT LIP AND PALATE AND RELATED CRANIOFACIAL ANOMALIES CLEFT,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL CONGRESS ON ENGINEERING AND FOOD ICEF11,PROC FOOD SCI,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL CONGRESS ON METALLURGY & MATERIALS SAM/CONAMET 2011,PROC MAT SCI,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH INTERNATIONAL DESIGN CONFERENCE DESIGN 2010, VOL 1-3",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH INTERNATIONAL FATIGUE CONGRESS, PTS 1 AND 2",ADV MATER RES-SWITZ,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL MEETING OF GYNAECOLOGICAL ONCOLOGY,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH INTERNATIONAL MULITDISCIPLINARY SCIENTIFIC GEOCONFERENCE SGEM 2011, VOL I",INT MULTI SCI GEOCO,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH INTERNATIONAL MULITDISCIPLINARY SCIENTIFIC GEOCONFERENCE SGEM 2011, VOL II",INT MULTI SCI GEOCO,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH INTERNATIONAL MULITDISCIPLINARY SCIENTIFIC GEOCONFERENCE SGEM 2011, VOL III",INT MULTI SCI GEOCO,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH INTERNATIONAL MULTIDISCIPLINARY SCIENTIFIC GEOCONFERENCE SGEM 2011, VOL I",INT MULTI SCI GEOCO,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH INTERNATIONAL MULTIDISCIPLINARY SCIENTIFIC GEOCONFERENCE SGEM 2011, VOL II",INT MULTI SCI GEOCO,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH INTERNATIONAL MULTIDISCIPLINARY SCIENTIFIC GEOCONFERENCE SGEM 2011, VOL III",INT MULTI SCI GEOCO,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH INTERNATIONAL MULTIMEDIA MODELLING CONFERENCE, PROCEEDINGS",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL PAIN CLINIC: WORLD SOCIETY OF PAIN CLINICIANS,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH INTERNATIONAL PARALLEL PROCESSING SYMPOSIUM, PROCEEDINGS",IPPS PROC,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL SCHOOL ON QUANTUM ELECTRONICS: LASER PHYSICS AND APPLICATIONS,P SOC PHOTO-OPT INS,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH INTERNATIONAL SCIENTIFIC CONFERENCE ELECTRIC POWER ENGINEERING 2010, PROCEEDINGS",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH INTERNATIONAL SCIENTIFIC CONFERENCE ON ENGINEERING FOR RURAL DEVELOPMENT, VOL 11",ENG RUR DEVELOP,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL SPRING SEMINAR ON NUCLEAR PHYSICS: SHELL MODEL AND NUCLEAR STRUCTURE - ACHIEVEMENTS OF THE PAST TWO DECADES,J PHYS CONF SER,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL STRATEGIC MANAGEMENT CONFERENCE,PROCD SOC BEHV,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL SYMPOSIUM ON ELECTRETS ISE 11,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH INTERNATIONAL SYMPOSIUM ON HIGH-PERFORMANCE COMPUTER ARCHITECTURE, PROCEEDINGS",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH INTERNATIONAL SYMPOSIUM ON HIGH-PERFORMANCE COMPUTER ARCHITECTURE, PROCEEDINGS",INT S HIGH PERF COMP,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL SYMPOSIUM ON MEDICAL INFORMATION PROCESSING AND ANALYSIS,PROC SPIE,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL SYMPOSIUM ON OCULAR PHARMACOLOGY AND THERAPEUTICS ISOPT CLINICAL,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH INTERNATIONAL SYMPOSIUM ON PROCESS SYSTEMS ENGINEERING, PTS A AND B",COMPUT-AIDED CHEM EN,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH INTERNATIONAL SYMPOSIUM ON SOFTWARE RELIABILITY ENGINEERING, PROCEEDINGS",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL SYMPOSIUM ON SYMBOLIC AND NUMERIC ALGORITHMS FOR SCIENTIFIC COMPUTING SYNASC 2009,NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL SYMPOSIUM ON SYSTEM SYNTHESIS - PROCEEDINGS,PROC INT SYMP SYST,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL SYMPOSIUM ON SYSTEMS WITH FAST IONIC TRANSPORT ISSFIT 11,PROCEDIA ENGINEER,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
"11TH INTERNATIONAL SYMPOSIUM ON TEMPORAL REPRESENTATION AND REASONING, PROCEEDINGS",NA,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
11TH INTERNATIONAL SYMPOSIUM ON THERAPEUTIC ULTRASOUND,AIP CONF PROC,0-9,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/0-9_abrvjt.html
